ָ������,ָ������,��������,����ָ��,���ָ��,���ָ��,����ָ��,�ɽ���(�ڹ�),�ɽ���(��Ԫ),�ǵ���(%),������(%),��ӯ��(��),�о���(��),����(Ԫ),�ɽ���ռ��(%),��ͨ��ֵ(��Ԫ),ƽ����ͨ��ֵ(��Ԫ),��Ϣ��(%)
801950,ú̿,2015-01-22 00:00:00.0,1342.26,1475.40,1333.10,1436.41,0.99,31.04,7.01,9.4700,125.0800,5.9700,32.05,0.4500,336.04,168.02,0.25
801950,ú̿,2015-01-21 00:00:00.0,1292.50,1351.28,1288.57,1342.28,0.57,16.88,3.64,5.4700,116.8900,5.5800,29.95,0.2100,314.02,157.01,0.27
801950,ú̿,2015-01-20 00:00:00.0,1259.23,1309.97,1254.90,1295.08,0.46,12.93,3.34,4.3400,112.7700,5.3800,28.91,0.1900,302.98,151.49,0.28
801950,ú̿,2015-01-19 00:00:00.0,1270.52,1333.59,1224.99,1253.17,0.56,15.98,-5.53,5.3100,109.1300,5.2100,27.99,0.2300,293.18,146.59,0.29
801950,ú̿,2015-01-16 00:00:00.0,1316.59,1334.86,1303.90,1326.48,0.35,10.22,0.82,3.3500,115.5100,5.5100,29.66,0.1700,310.33,155.16,0.28
801950,ú̿,2015-01-15 00:00:00.0,1302.44,1328.35,1275.31,1315.72,0.36,10.31,0.80,3.4300,114.5700,5.4700,29.42,0.2000,307.81,153.9,0.28
801950,ú̿,2015-01-14 00:00:00.0,1304.34,1331.13,1285.94,1305.30,0.36,10.46,0.21,3.4000,113.6700,5.4200,29.19,0.2300,305.37,152.69,0.28
801950,ú̿,2015-01-13 00:00:00.0,1287.66,1331.58,1280.75,1302.51,0.52,15.41,2.01,4.9500,113.4200,5.4100,29.13,0.3400,304.72,152.36,0.28
801950,ú̿,2015-01-12 00:00:00.0,1298.37,1311.13,1251.64,1276.84,0.51,14.2,-2.54,4.8400,111.1900,5.3000,28.55,0.2600,298.71,149.36,0.29
801950,ú̿,2015-01-09 00:00:00.0,1343.05,1361.47,1304.17,1310.15,0.44,13.27,-2.81,4.2300,114.0900,5.4400,29.26,0.1900,306.51,153.25,0.28
801950,ú̿,2015-01-08 00:00:00.0,1348.11,1380.33,1335.20,1348.08,0.45,13.58,-0.43,4.2600,117.3900,5.6000,30.11,0.2200,315.38,157.69,0.27
801950,ú̿,2015-01-07 00:00:00.0,1376.04,1388.00,1341.00,1353.92,0.54,16.49,-1.18,5.1600,117.9000,5.6200,30.22,0.2500,316.74,158.37,0.27
801950,ú̿,2015-01-06 00:00:00.0,1306.37,1398.26,1296.82,1370.02,0.77,23.26,4.68,7.3400,119.3000,5.6900,30.56,0.2800,320.51,160.26,0.27
801950,ú̿,2015-01-05 00:00:00.0,1298.47,1321.45,1275.01,1308.72,0.44,12.63,1.65,4.1600,113.9600,5.4400,29.20,0.1500,306.17,153.09,0.28
801950,ú̿,2014-12-31 00:00:00.0,1281.39,1309.70,1270.58,1287.49,0.35,10.11,0.78,3.3600,112.1100,5.3500,28.72,0.1600,301.21,150.6,0.28
801950,ú̿,2014-12-30 00:00:00.0,1326.70,1330.16,1270.54,1277.49,0.48,13.84,-4.19,4.6000,111.2400,5.3100,28.50,0.2100,298.87,149.43,0.29
801950,ú̿,2014-12-29 00:00:00.0,1331.46,1360.73,1277.21,1333.30,0.69,20.16,-0.28,6.5700,116.1000,5.5400,29.75,0.2500,311.92,155.96,0.27
801950,ú̿,2014-12-26 00:00:00.0,1337.78,1352.36,1303.94,1337.03,0.5,14.96,-0.06,4.8100,116.4300,5.5500,29.80,0.2100,312.79,156.4,0.27
801950,ú̿,2014-12-25 00:00:00.0,1309.61,1350.40,1294.35,1337.79,0.48,14.3,2.58,4.6100,116.4900,5.5600,29.81,0.2500,312.97,156.49,0.27
801950,ú̿,2014-12-24 00:00:00.0,1277.33,1339.10,1271.06,1304.11,0.51,14.81,2.12,4.8400,113.5600,5.4200,29.09,0.2600,305.09,152.55,0.28
801950,ú̿,2014-12-23 00:00:00.0,1331.58,1353.62,1263.19,1277.05,0.53,15.49,-4.92,5.0200,111.2100,5.3000,28.48,0.2500,298.76,149.38,0.29
801950,ú̿,2014-12-22 00:00:00.0,1392.90,1440.31,1334.41,1343.18,0.6,18.63,-3.07,5.7000,116.9600,5.5800,29.91,0.2000,314.23,157.12,0.27
801950,ú̿,2014-12-19 00:00:00.0,1380.63,1401.20,1333.32,1385.77,0.75,22.9,-1.42,7.1100,120.6700,5.7600,30.88,0.2900,324.2,162.1,0.26
801950,ú̿,2014-12-18 00:00:00.0,1320.76,1436.61,1306.60,1405.78,1.05,32.57,6.12,9.9800,122.4200,5.8400,31.34,0.4500,328.88,164.44,0.26
801950,ú̿,2014-12-17 00:00:00.0,1337.28,1374.75,1311.07,1324.71,0.71,20.93,-0.92,6.7200,115.3600,5.5000,29.55,0.2400,309.91,154.96,0.28
801950,ú̿,2014-12-16 00:00:00.0,1326.07,1394.66,1323.04,1337.02,1.03,30.87,1.41,9.8400,116.4300,5.5500,29.85,0.4000,312.79,156.4,0.27
801950,ú̿,2014-12-15 00:00:00.0,1220.31,1333.18,1209.63,1318.48,1.3,36.55,3.48,12.3500,114.8100,5.4800,29.44,0.5300,308.45,154.23,0.28
801950,ú̿,2014-12-12 00:00:00.0,1272.32,1288.10,1255.05,1274.15,0.44,12.13,0.06,4.2200,110.9500,5.2900,28.51,0.1800,298.08,149.04,0.29
801950,ú̿,2014-12-11 00:00:00.0,1262.43,1299.71,1230.58,1273.40,0.75,20.47,-0.01,7.1100,110.8900,5.2900,28.50,0.2600,297.91,148.95,0.29
801950,ú̿,2014-12-10 00:00:00.0,1219.66,1295.91,1171.70,1273.50,1,27.25,2.66,9.5300,110.9000,5.2900,28.49,0.3200,297.93,148.97,0.29
801950,ú̿,2014-12-09 00:00:00.0,1374.83,1400.64,1240.47,1240.47,1.53,44.26,-9.99,14.6200,108.0200,5.1500,27.77,0.3600,290.2,145.1,0.29
801950,ú̿,2014-12-08 00:00:00.0,1340.51,1414.01,1318.45,1378.08,1.87,55.99,6.87,17.8100,120.0000,5.7200,30.84,0.5800,322.4,161.2,0.27
801950,ú̿,2014-12-05 00:00:00.0,1199.75,1289.50,1135.93,1289.50,1.77,47.82,10.00,16.9100,112.2900,5.3600,28.88,0.4600,301.67,150.84,
801950,ú̿,2014-12-04 00:00:00.0,1146.91,1195.60,1141.88,1172.27,0.81,20.45,1.82,7.6900,102.0800,4.8700,26.25,0.2400,274.25,137.12,
801950,ú̿,2014-12-03 00:00:00.0,1092.64,1152.67,1075.85,1151.34,0.77,18.5,5.31,7.3100,100.2600,4.7800,25.78,0.2100,269.35,134.68,0.32
801950,ú̿,2014-12-02 00:00:00.0,1081.64,1105.31,1081.64,1093.33,0.3,7.17,1.12,2.8700,95.2100,4.5400,24.49,0.1100,255.78,127.89,0.33
801950,ú̿,2014-12-01 00:00:00.0,1103.31,1111.96,1073.30,1081.18,0.37,8.77,-2.34,3.4900,94.1500,4.4900,24.22,0.1300,252.94,126.47,0.34
801950,ú̿,2014-11-28 00:00:00.0,1129.71,1140.00,1097.37,1107.10,0.36,9.02,-1.94,3.4100,96.4100,4.6000,24.80,0.1300,259,129.5,0.33
801950,ú̿,2014-11-27 00:00:00.0,1138.48,1151.58,1116.98,1128.98,0.42,10.38,-1.04,3.9600,98.3100,4.6900,25.30,0.1700,264.12,132.06,0.32
801950,ú̿,2014-11-26 00:00:00.0,1128.03,1150.35,1109.33,1140.86,0.44,11.16,2.31,4.1700,99.3500,4.7400,25.57,0.2000,266.9,133.45,0.32
801950,ú̿,2014-11-25 00:00:00.0,1108.10,1128.08,1104.14,1115.09,0.38,9.29,0.73,3.6500,97.1000,4.6300,24.98,0.1800,260.87,130.44,0.33
801950,ú̿,2014-11-24 00:00:00.0,1089.29,1115.65,1078.69,1106.98,0.4,9.41,2.63,3.8200,96.4000,4.6000,24.80,0.1600,258.98,129.49,0.33
801950,ú̿,2014-11-21 00:00:00.0,1078.00,1084.11,1071.37,1078.64,0.16,3.76,0.41,1.5400,93.9300,4.4800,24.16,0.1000,252.34,126.17,0.34
801950,ú̿,2014-11-20 00:00:00.0,1086.10,1087.91,1070.94,1074.23,0.16,3.69,-1.42,1.5200,93.5400,4.4600,24.07,0.1300,251.31,125.66,0.34
801950,ú̿,2014-11-19 00:00:00.0,1083.46,1097.23,1069.64,1089.71,0.23,5.54,0.55,2.2200,94.8900,4.5300,24.41,0.1700,254.93,127.47,0.34
801950,ú̿,2014-11-18 00:00:00.0,1091.95,1097.84,1076.90,1083.69,0.19,4.3,-0.95,1.7700,94.3700,4.5000,24.28,0.1400,253.53,126.76,0.34
801950,ú̿,2014-11-17 00:00:00.0,1079.89,1107.69,1071.30,1094.08,0.29,6.89,1.51,2.7300,95.2700,4.5400,24.52,0.2000,255.96,127.98,0.33
801950,ú̿,2014-11-14 00:00:00.0,1067.94,1090.93,1050.80,1077.84,0.26,6.06,0.07,2.5100,93.8600,4.4800,24.14,0.1800,252.16,126.08,0.34
801950,ú̿,2014-11-13 00:00:00.0,1124.34,1125.86,1058.61,1077.04,0.52,11.99,-4.39,4.9400,93.7900,4.4700,24.12,0.2700,251.97,125.99,0.34
801950,ú̿,2014-11-12 00:00:00.0,1109.95,1137.70,1107.86,1126.45,0.25,6.07,0.98,2.3500,98.0900,4.6800,25.20,0.1600,263.53,131.77,0.32
801950,ú̿,2014-11-11 00:00:00.0,1166.10,1172.54,1109.03,1115.53,0.52,12.91,-3.66,4.9200,97.1400,4.6300,24.95,0.2200,260.97,130.49,0.33
801950,ú̿,2014-11-10 00:00:00.0,1152.16,1166.13,1129.18,1157.88,0.32,8.17,0.71,3.0400,100.8300,4.8100,25.92,0.1900,270.88,135.44,0.32
801950,ú̿,2014-11-07 00:00:00.0,1162.39,1174.65,1145.48,1149.75,0.24,6.17,-0.84,2.2800,100.1200,4.7800,25.76,0.1300,268.98,134.49,0.32
801950,ú̿,2014-11-06 00:00:00.0,1164.07,1168.61,1147.03,1159.52,0.23,5.66,0.03,2.1600,100.9700,4.8200,25.98,0.1600,271.27,135.63,0.31
801950,ú̿,2014-11-05 00:00:00.0,1161.09,1178.02,1149.92,1159.12,0.24,5.98,0.15,2.2800,100.9400,4.8100,25.96,0.1600,271.17,135.59,0.32
801950,ú̿,2014-11-04 00:00:00.0,1179.83,1182.91,1150.03,1157.38,0.29,7.35,-2.01,2.7600,100.7800,4.8100,25.92,0.1700,270.77,135.38,0.32
801950,ú̿,2014-11-03 00:00:00.0,1177.82,1195.06,1169.91,1181.12,0.26,6.77,0.13,2.5100,102.8500,4.9100,26.46,0.1600,276.32,138.16,0.31
801950,ú̿,2014-10-31 00:00:00.0,1188.40,1194.71,1158.61,1179.57,0.37,9.49,-0.56,3.5500,102.7200,4.9000,26.43,0.2100,275.96,137.98,0.31
801950,ú̿,2014-10-30 00:00:00.0,1212.54,1216.99,1174.39,1186.25,0.5,13.1,-2.24,4.8100,103.3000,4.9300,26.57,0.3000,277.52,138.76,0.31
801950,ú̿,2014-10-29 00:00:00.0,1224.50,1229.49,1201.17,1213.46,0.49,12.99,-0.30,4.7000,105.6700,5.0700,27.19,0.2900,283.89,141.94,0.30
801950,ú̿,2014-10-28 00:00:00.0,1168.15,1221.16,1164.21,1217.06,0.56,14.6,4.49,5.3700,105.9800,5.0800,27.27,0.4400,284.73,142.36,0.30
801950,ú̿,2014-10-27 00:00:00.0,1149.52,1172.17,1133.49,1164.80,0.22,5.67,1.46,2.1000,101.4300,4.9300,26.10,0.2400,272.5,136.25,0.31
801950,ú̿,2014-10-24 00:00:00.0,1165.07,1176.55,1145.82,1148.08,0.21,5.17,-1.06,1.9600,99.9700,4.8600,25.72,0.2200,268.59,134.29,0.32
801950,ú̿,2014-10-23 00:00:00.0,1151.91,1178.56,1149.75,1160.33,0.3,7.53,0.26,2.8200,101.0400,4.9200,25.99,0.2600,271.46,135.73,0.31
801950,ú̿,2014-10-22 00:00:00.0,1131.80,1186.40,1131.58,1157.29,0.39,10.25,2.29,3.7600,100.7800,4.9000,25.93,0.3500,270.74,135.37,0.32
801950,ú̿,2014-10-21 00:00:00.0,1154.55,1158.92,1124.58,1131.35,0.24,5.84,-2.12,2.2700,98.5200,4.7900,25.34,0.1900,264.68,132.34,0.32
801950,ú̿,2014-10-20 00:00:00.0,1154.43,1164.97,1144.88,1155.88,0.21,5.2,0.41,1.9600,100.6500,4.9000,25.88,0.1700,270.41,135.21,0.32
801950,ú̿,2014-10-17 00:00:00.0,1158.15,1173.98,1128.69,1151.20,0.34,8.46,-1.41,3.2400,100.2500,4.8800,25.79,0.2200,269.32,134.66,0.32
801950,ú̿,2014-10-16 00:00:00.0,1183.75,1200.49,1164.30,1167.64,0.37,9.23,-2.24,3.5000,101.6800,4.9500,26.15,0.2200,273.17,136.58,0.31
801950,ú̿,2014-10-15 00:00:00.0,1219.34,1224.07,1178.29,1194.39,0.46,12.02,-2.48,4.4000,104.0100,5.0600,26.75,0.3300,279.42,139.71,0.31
801950,ú̿,2014-10-14 00:00:00.0,1212.51,1267.83,1205.30,1224.81,0.66,18.07,0.26,6.3100,106.6600,5.1900,27.44,0.4900,286.54,143.27,0.30
801950,ú̿,2014-10-13 00:00:00.0,1198.41,1227.35,1173.97,1221.63,0.53,14.32,1.54,5.0300,106.3800,5.1700,27.37,0.3800,285.8,142.9,0.30
801950,ú̿,2014-10-10 00:00:00.0,1183.78,1216.77,1176.83,1203.13,0.53,13.5,0.80,5.0500,104.7700,5.1000,26.93,0.3200,281.47,140.73,0.30
801950,ú̿,2014-10-09 00:00:00.0,1205.40,1220.76,1182.66,1193.61,0.45,11.55,-1.49,4.3200,103.9400,5.0600,26.73,0.2600,279.24,139.62,0.31
801950,ú̿,2014-10-08 00:00:00.0,1201.05,1229.42,1190.82,1211.62,0.46,12.04,0.99,4.4100,105.5100,5.1300,27.12,0.3100,283.45,141.73,0.30
801950,ú̿,2014-09-30 00:00:00.0,1216.45,1216.45,1190.68,1199.69,0.32,8.28,-1.19,3.0400,104.4700,5.0800,26.85,0.2400,280.67,140.33,0.30
801950,ú̿,2014-09-29 00:00:00.0,1218.65,1235.56,1195.07,1214.09,0.43,11.27,0.15,4.1000,105.7200,5.1400,27.18,0.3000,284.03,142.02,0.30
801950,ú̿,2014-09-26 00:00:00.0,1233.03,1241.48,1203.00,1212.24,0.45,12.02,-1.30,4.3200,105.5600,5.1400,27.14,0.3700,283.6,141.8,0.30
801950,ú̿,2014-09-25 00:00:00.0,1220.00,1263.49,1201.66,1228.22,0.79,21.15,1.30,7.5600,106.9500,5.2000,27.49,0.5200,287.34,143.67,0.30
801950,ú̿,2014-09-24 00:00:00.0,1165.37,1224.91,1159.72,1212.51,0.7,18.27,3.63,6.6600,105.5900,5.1400,27.14,0.4800,283.66,141.83,0.30
801950,ú̿,2014-09-23 00:00:00.0,1136.42,1180.02,1136.19,1170.01,0.49,12.44,2.77,4.6800,101.8800,4.9600,26.19,0.4200,273.72,136.86,0.31
801950,ú̿,2014-09-22 00:00:00.0,1167.77,1168.92,1131.47,1138.46,0.35,8.75,-3.05,3.3200,99.1400,4.8200,25.48,0.2800,266.34,133.17,0.32
801950,ú̿,2014-09-19 00:00:00.0,1146.46,1181.34,1136.78,1174.28,0.48,11.84,2.47,4.5700,102.2600,4.9700,26.28,0.3900,274.72,137.36,0.31
801950,ú̿,2014-09-18 00:00:00.0,1153.18,1165.55,1138.19,1146.03,0.33,8.16,-0.74,3.1700,99.8000,4.8500,25.66,0.2700,268.11,134.05,0.32
801950,ú̿,2014-09-17 00:00:00.0,1146.71,1165.31,1123.59,1154.56,0.52,12.57,0.83,4.9200,100.5400,4.8900,25.85,0.3700,270.11,135.05,0.32
801950,ú̿,2014-09-16 00:00:00.0,1207.72,1212.95,1141.32,1145.00,0.84,21.06,-5.54,7.9700,99.7100,4.8500,25.63,0.4300,267.87,133.93,0.32
801950,ú̿,2014-09-15 00:00:00.0,1225.45,1241.79,1208.19,1212.16,0.71,18.34,-0.58,6.7300,105.5500,5.1300,27.13,0.4600,283.58,141.79,0.30
801950,ú̿,2014-09-12 00:00:00.0,1190.99,1223.37,1186.58,1219.21,0.76,19.26,2.64,7.2700,106.1700,5.1600,27.29,0.5600,285.23,142.62,0.30
801950,ú̿,2014-09-11 00:00:00.0,1186.26,1223.40,1173.07,1187.86,0.72,18.26,-0.14,6.8900,103.4400,5.0300,26.59,0.4200,277.9,138.95,0.31
801950,ú̿,2014-09-10 00:00:00.0,1186.30,1218.58,1167.96,1189.49,0.63,15.93,-0.04,5.9900,103.5800,5.0400,26.65,0.4400,278.28,139.14,0.31
801950,ú̿,2014-09-09 00:00:00.0,1169.39,1211.63,1166.42,1189.99,0.84,20.88,1.29,7.9800,103.6200,5.0400,26.66,0.5600,278.4,139.2,0.31
801950,ú̿,2014-09-05 00:00:00.0,1171.24,1182.73,1151.52,1174.83,0.71,17.32,-0.03,6.7200,102.3000,4.9800,26.32,0.4400,274.85,137.42,0.31
801950,ú̿,2014-09-04 00:00:00.0,1163.35,1228.60,1154.62,1175.18,1.16,28.94,0.84,11.0600,102.3300,4.9800,26.34,0.7400,274.93,137.47,0.31
801950,ú̿,2014-09-03 00:00:00.0,1151.47,1195.30,1141.04,1165.40,1.38,32.71,0.80,13.1700,101.4800,4.9400,26.12,0.8200,272.64,136.32,0.31
801950,ú̿,2014-09-02 00:00:00.0,1089.58,1171.34,1080.97,1156.20,1.12,26.77,6.23,10.7200,100.6800,4.9000,25.93,0.7400,270.49,135.24,0.32
801950,ú̿,2014-09-01 00:00:00.0,1093.69,1120.20,1083.30,1088.37,0.61,14.91,1.22,5.7800,94.7800,4.6100,24.43,0.5800,254.62,127.31,0.34
801950,ú̿,2014-08-29 00:00:00.0,1041.44,1079.15,1037.49,1075.22,0.42,10.79,2.85,3.9900,111.2600,4.5500,24.14,0.5400,251.55,125.77,0.34
801950,ú̿,2014-08-28 00:00:00.0,1118.63,1118.63,1039.02,1045.45,0.73,19.93,-1.97,6.9500,108.1800,4.4700,23.47,0.8400,244.58,122.29,0.35
801950,ú̿,2014-08-27 00:00:00.0,1021.79,1069.98,1020.39,1066.49,0.39,9.15,6.62,3.7000,110.3600,3.9700,23.94,0.3900,249.5,124.75,0.34
801950,ú̿,2014-08-26 00:00:00.0,992.79,1017.68,970.48,1000.25,0.34,7.6,0.53,3.2200,103.5000,3.7200,22.42,0.2600,234.01,117,0.37
801950,ú̿,2014-08-25 00:00:00.0,1004.88,1011.89,992.72,994.96,0.22,4.72,-0.85,2.0800,102.9600,3.7000,22.29,0.1600,232.77,116.38,0.37
801950,ú̿,2014-08-22 00:00:00.0,1009.01,1017.23,999.70,1003.48,0.28,6.06,-0.51,2.6700,103.8400,3.7400,22.48,0.2000,234.76,117.38,0.36
801950,ú̿,2014-08-21 00:00:00.0,1012.42,1023.48,1000.52,1008.64,0.32,7.03,-0.59,3.0500,104.3700,3.7500,22.59,0.2300,235.97,117.98,0.36
801950,ú̿,2014-08-20 00:00:00.0,1024.34,1028.02,1010.23,1014.58,0.33,7.22,-1.02,3.1300,104.9900,3.7800,22.73,0.2300,237.36,118.68,0.36
801950,ú̿,2014-08-19 00:00:00.0,1027.09,1038.25,1009.81,1025.06,0.47,10.48,-0.20,4.4700,106.0700,3.8200,22.96,0.2900,239.81,119.9,0.36
801950,ú̿,2014-08-18 00:00:00.0,1013.00,1031.61,1005.13,1027.09,0.39,9.05,1.77,3.7400,106.2800,3.8200,23.01,0.2800,240.29,120.14,0.36
801950,ú̿,2014-08-15 00:00:00.0,996.43,1020.35,994.34,1009.23,0.34,7.73,1.78,3.2800,104.4300,3.7600,22.60,0.2700,236.11,118.05,0.36
801950,ú̿,2014-08-14 00:00:00.0,987.43,1021.42,979.17,991.61,0.47,10.81,0.19,4.4900,102.6100,3.6900,22.20,0.3600,231.98,115.99,0.37
801950,ú̿,2014-08-13 00:00:00.0,1006.01,1009.87,979.44,989.73,0.41,8.63,-1.98,3.9000,102.4200,3.6800,22.15,0.2800,231.55,115.77,0.37
801950,ú̿,2014-08-12 00:00:00.0,1011.67,1022.24,999.78,1009.74,0.54,11.46,0.52,5.1600,104.4900,3.7600,22.59,0.4000,236.23,118.11,0.36
801950,ú̿,2014-08-11 00:00:00.0,1007.75,1015.96,993.30,1004.54,0.43,9.37,1.14,4.1400,103.9500,3.7400,22.48,0.3400,235.01,117.51,0.36
801950,ú̿,2014-08-08 00:00:00.0,982.72,1002.45,981.56,993.17,0.39,8.29,1.28,3.7300,102.7700,3.7000,22.23,0.3500,232.35,116.18,0.37
801950,ú̿,2014-08-07 00:00:00.0,1000.35,1011.25,978.39,980.62,0.42,8.94,-1.62,3.9700,101.4700,3.6500,21.95,0.3100,229.41,114.71,0.37
801950,ú̿,2014-08-06 00:00:00.0,972.36,1006.70,965.91,996.81,0.58,12.2,2.11,5.5000,103.1500,3.7100,22.31,0.4200,233.2,116.6,0.37
801950,ú̿,2014-08-05 00:00:00.0,984.08,985.91,962.59,976.24,0.29,6.14,0.07,2.8000,101.0200,3.6300,21.85,0.2100,228.39,114.19,0.37
801950,ú̿,2014-08-04 00:00:00.0,966.76,990.52,964.95,975.57,0.31,6.69,1.09,2.9600,100.9500,3.6300,21.84,0.2400,228.23,114.12,0.37
801950,ú̿,2014-08-01 00:00:00.0,986.18,1005.40,962.77,965.03,0.44,9.42,-2.78,4.1500,99.8600,3.5900,21.61,0.3000,225.77,112.88,0.38
801950,ú̿,2014-07-31 00:00:00.0,982.79,1007.32,973.79,992.65,0.43,9.27,0.55,4.1200,102.7200,3.7000,22.23,0.3400,232.23,116.11,0.37
801950,ú̿,2014-07-30 00:00:00.0,973.52,1008.05,959.32,987.24,0.64,13.46,1.26,6.1500,102.1600,3.6800,22.09,0.4500,230.96,115.48,0.37
801950,ú̿,2014-07-29 00:00:00.0,969.98,990.83,955.65,974.99,0.5,10.62,2.04,4.7900,100.8900,3.6300,21.83,0.3400,228.1,114.05,0.37
801950,ú̿,2014-07-28 00:00:00.0,932.83,960.81,929.58,955.53,0.49,10.01,3.21,4.6900,98.8800,3.5600,21.39,0.3000,223.54,111.77,0.38
801950,ú̿,2014-07-25 00:00:00.0,922.58,929.18,915.54,925.80,0.18,3.59,0.36,1.7200,95.8000,3.4500,20.73,0.1700,216.59,108.29,0.39
801950,ú̿,2014-07-24 00:00:00.0,939.17,942.95,897.28,922.53,0.35,7.06,-0.93,3.3400,95.4600,3.4300,20.66,0.2800,215.82,107.91,0.40
801950,ú̿,2014-07-23 00:00:00.0,934.97,952.28,925.23,931.16,0.34,6.73,-0.50,3.2100,96.3500,3.4700,20.84,0.3000,217.84,108.92,0.39
801950,ú̿,2014-07-22 00:00:00.0,930.52,943.13,921.02,935.88,0.26,5.13,0.00,2.4300,96.8400,3.4800,20.96,0.2500,218.95,109.47,0.39
801950,ú̿,2014-07-21 00:00:00.0,929.70,939.04,909.87,935.92,0.32,6.14,0.72,3.0300,96.8500,3.4800,20.95,0.3600,218.96,109.48,0.39
801950,ú̿,2014-07-18 00:00:00.0,937.39,945.63,921.67,929.26,0.23,4.58,0.49,2.1900,96.1600,3.4600,20.81,0.2600,217.4,108.7,0.39
801950,ú̿,2014-07-17 00:00:00.0,924.83,932.03,914.91,924.72,0.21,4.23,-0.09,2.0300,95.6900,3.4400,20.70,0.2400,216.34,108.17,0.39
801950,ú̿,2014-07-16 00:00:00.0,968.75,970.84,921.49,925.54,0.46,9.34,-4.67,4.4300,95.7700,3.4500,20.73,0.4100,216.53,108.26,0.39
801950,ú̿,2014-07-15 00:00:00.0,969.41,990.65,955.96,970.93,0.38,7.84,0.27,3.5800,100.4700,3.6100,21.73,0.3200,227.15,113.57,0.38
801950,ú̿,2014-07-14 00:00:00.0,977.91,988.55,956.58,968.33,0.39,8.2,-0.73,3.7600,100.2000,3.6000,21.68,0.3500,226.54,113.27,0.38
801950,ú̿,2014-07-11 00:00:00.0,955.98,985.59,943.60,975.42,0.45,9.26,2.09,4.3100,100.9300,3.6300,21.83,0.4500,228.2,114.1,0.37
801950,ú̿,2014-07-10 00:00:00.0,970.00,988.02,950.24,955.41,0.53,10.89,-2.06,5.0200,98.8600,3.5600,21.38,0.5300,223.51,111.76,0.38
801950,ú̿,2014-07-09 00:00:00.0,964.74,1022.13,956.04,975.51,0.89,18.62,0.28,8.4500,100.9400,3.6300,21.84,0.7600,228.22,114.11,0.37
801950,ú̿,2014-07-08 00:00:00.0,979.29,1006.02,957.74,972.74,0.63,12.92,-0.76,5.9800,100.6600,3.6200,21.79,0.6200,227.57,113.78,0.38
801950,ú̿,2014-07-07 00:00:00.0,966.87,992.28,958.87,980.19,0.53,10.94,1.96,5.0700,78.1000,2.3400,21.97,0.5500,229.31,114.66,0.37
801950,ú̿,2014-07-04 00:00:00.0,962.37,969.12,948.33,961.36,0.23,5.01,-0.26,2.2200,76.6000,2.3000,21.56,0.2400,224.91,112.45,0.38
801950,ú̿,2014-07-03 00:00:00.0,971.18,982.99,959.34,963.87,0.29,6.26,-1.23,2.7400,76.8000,2.3000,21.61,0.2700,225.49,112.75,0.38
801950,ú̿,2014-07-02 00:00:00.0,963.51,1004.66,957.96,975.85,0.55,11.72,1.23,5.2400,77.7600,5.8500,21.88,0.5400,228.3,114.15,0.37
801950,ú̿,2014-07-01 00:00:00.0,998.22,999.36,958.02,964.00,0.48,10.24,-2.27,4.5600,76.8100,5.7700,21.62,0.4900,225.52,112.76,0.38
801950,ú̿,2014-06-30 00:00:00.0,931.88,1004.11,931.88,986.35,0.76,15.91,6.44,7.2100,78.5900,5.9100,22.13,0.7800,230.75,115.38,0.37
801950,ú̿,2014-06-27 00:00:00.0,913.81,937.07,906.22,926.64,0.3,6.49,2.12,2.8700,73.8400,5.5500,20.79,0.3300,216.78,108.39,0.39
801950,ú̿,2014-06-26 00:00:00.0,904.29,914.51,899.65,907.38,0.17,3.46,0.44,1.6200,72.3000,5.4400,20.35,0.2000,212.28,106.14,0.40
801950,ú̿,2014-06-25 00:00:00.0,908.55,918.03,899.50,903.36,0.21,4.32,-1.15,2.0200,71.9800,5.4100,20.26,0.3100,211.34,105.67,0.40
801950,ú̿,2014-06-24 00:00:00.0,887.66,916.58,878.12,913.87,0.22,4.55,3.19,2.1200,72.8200,5.4700,20.50,0.3100,213.8,106.9,0.40
801950,ú̿,2014-06-23 00:00:00.0,892.76,904.44,882.31,885.63,0.15,3.03,-0.13,1.4500,70.5700,5.3100,19.86,0.2100,207.19,103.6,0.41
801950,ú̿,2014-06-20 00:00:00.0,881.60,889.67,873.53,886.81,0.1,2.03,0.37,0.9700,70.6600,5.3100,19.88,0.1600,207.47,103.73,0.41
801950,ú̿,2014-06-19 00:00:00.0,902.94,916.54,869.10,883.53,0.23,4.59,-3.34,2.1500,70.4000,5.2300,19.81,0.2600,206.7,103.35,0.20
801950,ú̿,2014-06-18 00:00:00.0,920.13,948.24,907.70,914.10,0.31,6.81,0.74,2.9800,72.8400,5.4200,20.49,0.4100,213.85,106.93,0.20
801950,ú̿,2014-06-17 00:00:00.0,923.94,926.10,906.27,907.38,0.18,3.75,-2.21,1.7600,72.3000,5.3800,20.34,0.2100,212.28,106.14,0.20
801950,ú̿,2014-06-16 00:00:00.0,911.12,935.84,904.66,927.85,0.38,7.85,1.97,3.6100,73.9300,5.5000,20.80,0.4000,217.07,108.53,0.19
801950,ú̿,2014-06-13 00:00:00.0,912.00,918.53,901.06,909.92,0.28,5.9,0.18,2.7100,72.5000,5.3900,20.39,0.3100,212.87,106.44,0.20
801950,ú̿,2014-06-12 00:00:00.0,878.83,922.91,877.45,908.26,0.38,7.93,3.92,3.5800,72.3700,5.3800,20.36,0.4800,212.48,106.24,0.20
