Ö¸Êý´úÂë,Ö¸ÊýÃû³Æ,·¢²¼ÈÕÆÚ,¿ªÅÌÖ¸Êý,×î¸ßÖ¸Êý,×îµÍÖ¸Êý,ÊÕÅÌÖ¸Êý,³É½»Á¿(ÒÚ¹É),³É½»¶î(ÒÚÔª),ÕÇµø·ù(%),»»ÊÖÂÊ(%),ÊÐÓ¯ÂÊ(±¶),ÊÐ¾»ÂÊ(±¶),¾ù¼Û(Ôª),³É½»¶îÕ¼±È(%),Á÷Í¨ÊÐÖµ(ÒÚÔª),Æ½¾ùÁ÷Í¨ÊÐÖµ(ÒÚÔª),¹ÉÏ¢ÂÊ(%)
801040,¸ÖÌú,2022-06-14 00:00:00.0,2614.91,2656.64,2575.76,2656.41,25.87,129.53,0.48,3.3000,9.9700,1.2000,11.55,1.2400,3763.59,85.54,3.94
801040,¸ÖÌú,2022-06-13 00:00:00.0,2659.22,2671.34,2623.22,2643.80,28.02,142.6,-1.20,3.5800,9.9000,1.1900,11.60,1.3800,3728.19,84.73,3.98
801040,¸ÖÌú,2022-06-10 00:00:00.0,2637.43,2679.39,2630.05,2675.80,24.33,121.22,0.57,3.1100,10.0700,1.2100,11.15,1.2300,3781.81,87.95,3.81
801040,¸ÖÌú,2022-06-09 00:00:00.0,2667.14,2686.71,2646.94,2660.60,22.68,117.47,-0.41,2.9000,10.0100,1.2100,11.04,1.2700,3760.32,87.45,3.59
801040,¸ÖÌú,2022-06-08 00:00:00.0,2643.07,2676.32,2624.47,2671.51,25.88,131.86,1.29,3.3100,10.0500,1.2100,11.13,1.2800,3775.74,87.81,3.58
801040,¸ÖÌú,2022-06-07 00:00:00.0,2655.34,2662.53,2623.76,2637.38,21.95,115.84,-0.82,2.8100,9.9200,1.2000,10.92,1.1900,3727.51,86.69,3.63
801040,¸ÖÌú,2022-06-06 00:00:00.0,2606.75,2661.54,2598.28,2659.10,28.34,136.96,1.79,3.6200,10.0000,1.2100,10.92,1.3400,3758.21,87.4,3.60
801040,¸ÖÌú,2022-06-02 00:00:00.0,2553.67,2614.38,2552.36,2612.39,29.23,125.57,1.69,3.7400,9.8300,1.1900,10.59,1.5300,3692.19,85.86,4.08
801040,¸ÖÌú,2022-06-01 00:00:00.0,2562.87,2575.18,2544.26,2569.09,15.91,83.46,-0.10,2.0300,9.6600,1.1700,10.40,1.0000,3630.99,84.44,3.90
801040,¸ÖÌú,2022-05-31 00:00:00.0,2551.37,2572.50,2534.51,2571.63,15.56,79.72,0.75,1.9900,9.6700,1.1700,10.40,0.9000,3634.57,84.53,3.93
801040,¸ÖÌú,2022-05-30 00:00:00.0,2558.31,2565.01,2538.11,2552.61,15.01,75.43,0.26,1.9200,9.6000,1.1600,10.32,0.9700,3607.69,83.9,3.96
801040,¸ÖÌú,2022-05-27 00:00:00.0,2557.78,2568.41,2523.28,2545.98,18.28,89.99,-0.10,2.3400,9.5800,1.1500,10.25,1.1500,3598.33,83.68,3.99
801040,¸ÖÌú,2022-05-26 00:00:00.0,2523.15,2558.92,2492.05,2548.55,19.96,88.97,1.13,2.5500,9.5900,1.1600,10.25,1.1300,3601.96,83.77,3.96
801040,¸ÖÌú,2022-05-25 00:00:00.0,2499.22,2531.13,2494.91,2520.01,18.53,81.32,0.59,2.3700,9.4800,1.1400,10.18,1.1200,3561.62,82.83,3.94
801040,¸ÖÌú,2022-05-24 00:00:00.0,2589.90,2595.58,2505.26,2505.26,32.83,137.08,-3.62,4.2000,9.4200,1.1400,10.15,1.4500,3540.76,82.34,3.96
801040,¸ÖÌú,2022-05-23 00:00:00.0,2535.38,2602.86,2535.38,2599.42,33.19,136.81,2.88,4.2400,9.7800,1.1800,10.54,1.6700,3673.84,85.44,3.82
801040,¸ÖÌú,2022-05-20 00:00:00.0,2491.03,2528.76,2491.03,2526.63,20.48,96.08,1.63,2.6200,9.4600,1.1400,10.22,1.1000,3553.74,82.65,3.94
801040,¸ÖÌú,2022-05-19 00:00:00.0,2447.00,2486.08,2434.43,2486.08,14.79,74.17,0.07,1.8900,9.3500,1.1300,10.42,0.9700,3513.65,81.71,3.96
801040,¸ÖÌú,2022-05-18 00:00:00.0,2478.74,2498.25,2471.45,2484.24,12.5,69.22,0.30,1.5700,9.3400,1.1200,10.31,0.9400,3569.45,83.01,3.95
801040,¸ÖÌú,2022-05-17 00:00:00.0,2460.78,2478.93,2441.21,2476.71,13.57,71.86,0.48,1.7100,9.3100,1.1200,10.27,0.9500,3558.63,82.76,3.96
801040,¸ÖÌú,2022-05-16 00:00:00.0,2466.94,2472.99,2438.67,2464.81,14.97,75.48,0.57,1.8900,9.2700,1.1100,10.17,1.0000,3541.53,82.36,3.98
801040,¸ÖÌú,2022-05-13 00:00:00.0,2452.38,2457.61,2432.32,2450.93,13.11,64.83,0.36,1.6500,9.1900,1.1000,10.12,0.9000,3521.58,81.9,4.18
801040,¸ÖÌú,2022-05-12 00:00:00.0,2435.50,2458.21,2416.33,2442.23,17.76,82.74,-0.38,2.2400,9.1400,1.1000,10.09,1.0600,3497.98,81.35,4.21
801040,¸ÖÌú,2022-05-11 00:00:00.0,2432.77,2503.18,2432.77,2451.62,25.21,119.33,0.71,3.1800,9.1700,1.1000,10.12,1.1600,3499.35,81.38,4.20
801040,¸ÖÌú,2022-05-10 00:00:00.0,2382.37,2440.18,2361.50,2434.42,20.27,104.59,0.64,2.5600,9.1000,1.0900,10.00,1.3000,3474.8,80.81,4.35
801040,¸ÖÌú,2022-05-06 00:00:00.0,2424.25,2435.12,2397.50,2403.27,18.6,93.08,-3.15,2.3500,8.9900,1.0800,9.75,1.2800,3430.51,79.78,4.19
801040,¸ÖÌú,2022-04-29 00:00:00.0,2393.23,2478.07,2391.28,2475.78,24.85,119.68,3.81,3.1400,8.7900,1.1200,9.96,1.3000,3533.82,82.18,4.06
801040,¸ÖÌú,2022-04-28 00:00:00.0,2390.98,2411.48,2349.76,2384.98,22.25,105.91,-1.01,2.8100,8.3600,1.0800,9.58,1.3200,3404.21,79.17,4.22
801040,¸ÖÌú,2022-04-27 00:00:00.0,2291.68,2410.11,2272.90,2409.31,27.6,126.66,4.23,3.4800,8.3600,1.1000,9.59,1.4600,3438.93,79.98,4.18
801040,¸ÖÌú,2022-04-26 00:00:00.0,2368.97,2395.98,2307.44,2311.60,24.16,105.8,-2.52,3.0500,7.9800,1.0600,9.09,1.3300,3299.47,76.73,4.33
801040,¸ÖÌú,2022-04-25 00:00:00.0,2505.39,2505.39,2371.43,2371.43,27.72,123.52,-7.00,3.5000,8.2100,1.0900,9.38,1.4600,3384.87,78.72,4.22
801040,¸ÖÌú,2022-04-22 00:00:00.0,2536.30,2571.11,2494.86,2549.94,20.11,95.5,-0.15,2.5800,8.7500,1.1800,10.10,1.3400,3579.82,83.25,3.99
801040,¸ÖÌú,2022-04-21 00:00:00.0,2665.30,2665.30,2550.14,2553.79,27.66,130.69,-4.64,3.4300,8.8400,1.1900,10.18,1.6200,3642.53,84.71,3.92
801040,¸ÖÌú,2022-04-20 00:00:00.0,2773.52,2781.67,2669.29,2678.12,29.1,147.69,-4.11,3.6100,9.2700,1.2500,10.70,1.8800,3819.86,88.83,3.74
801040,¸ÖÌú,2022-04-19 00:00:00.0,2752.79,2803.50,2743.74,2792.89,26.24,138.72,1.35,3.2500,9.5100,1.3000,11.12,1.8600,3981.24,92.59,3.59
801040,¸ÖÌú,2022-04-18 00:00:00.0,2768.62,2769.72,2738.96,2755.68,27.01,134.65,-1.71,3.3500,9.3500,1.2800,10.99,1.8100,3928.21,91.35,3.64
801040,¸ÖÌú,2022-04-15 00:00:00.0,2775.62,2853.36,2772.01,2803.55,40.16,208.81,0.50,4.9800,9.5100,1.3000,11.03,2.3900,3996.32,92.94,3.57
801040,¸ÖÌú,2022-04-13 00:00:00.0,2723.44,2782.08,2699.88,2736.49,24.95,141.32,-0.25,3.1000,9.2200,1.2700,10.91,1.6800,3891.46,90.5,3.67
801040,¸ÖÌú,2022-04-12 00:00:00.0,2718.72,2753.83,2705.78,2743.21,25.53,139.71,0.25,3.1700,9.2400,1.2700,10.88,1.5900,3901.02,90.72,3.50
801040,¸ÖÌú,2022-04-11 00:00:00.0,2811.63,2811.63,2728.37,2736.33,32.3,176.62,-3.27,4.0100,9.2200,1.2600,10.93,1.9000,3891.1,90.49,3.50
801040,¸ÖÌú,2022-04-08 00:00:00.0,2792.02,2834.38,2747.30,2828.83,35.93,191.69,1.27,4.4600,9.4000,1.3100,11.33,2.1500,4022.64,93.55,3.39
801040,¸ÖÌú,2022-04-07 00:00:00.0,2815.16,2874.14,2793.46,2793.46,44.82,225.33,-1.38,5.5800,9.3000,1.2900,11.32,2.5400,3963.56,92.18,3.44
801040,¸ÖÌú,2022-04-06 00:00:00.0,2721.99,2834.67,2708.74,2832.45,38.7,191.82,4.10,4.8200,9.4300,1.3100,11.42,2.0700,4018.89,93.46,3.39
801040,¸ÖÌú,2022-04-01 00:00:00.0,2681.61,2721.86,2670.24,2720.86,17.42,98.43,0.94,2.1700,9.0600,1.2600,11.16,1.0900,3860.55,89.78,3.68
801040,¸ÖÌú,2022-03-30 00:00:00.0,2660.22,2694.19,2652.15,2694.19,17.95,92.17,1.74,2.2300,8.8200,1.2500,11.15,1.0100,3822.72,88.9,3.72
801040,¸ÖÌú,2022-03-29 00:00:00.0,2664.04,2674.71,2637.61,2648.07,14.42,78.1,-0.62,1.8000,8.6700,1.2300,10.93,0.9500,3757.28,87.38,3.78
801040,¸ÖÌú,2022-03-28 00:00:00.0,2640.34,2687.06,2589.58,2664.63,18.77,95.44,0.37,2.3400,8.7800,1.2300,10.86,1.1400,3786.59,88.06,3.75
801040,¸ÖÌú,2022-03-25 00:00:00.0,2684.91,2696.26,2654.59,2654.76,15.26,82.17,-0.95,1.9000,8.6700,1.2200,11.00,0.9400,3772.56,87.73,3.77
801040,¸ÖÌú,2022-03-24 00:00:00.0,2690.77,2703.18,2668.59,2680.33,16.18,84.19,-0.70,2.0300,8.7800,1.2300,11.07,0.9600,3770.87,87.69,3.77
801040,¸ÖÌú,2022-03-22 00:00:00.0,2674.59,2729.67,2662.82,2713.76,22.04,110.62,1.37,2.7600,8.6200,1.2400,11.18,1.2100,3818.05,88.79,3.72
801040,¸ÖÌú,2022-03-21 00:00:00.0,2681.20,2695.44,2644.00,2677.19,21.89,121.28,0.21,2.7400,8.5000,1.2300,11.05,1.2600,3766.59,87.6,3.77
801040,¸ÖÌú,2022-03-18 00:00:00.0,2643.65,2677.21,2636.02,2671.50,19.44,101.87,0.91,2.4300,8.4600,1.2300,10.90,1.0800,3758.59,87.41,3.78
801040,¸ÖÌú,2022-03-17 00:00:00.0,2634.12,2687.99,2634.12,2647.32,25.09,136.19,2.00,3.1400,8.3900,1.2100,10.88,1.1300,3724.57,86.62,3.81
801040,¸ÖÌú,2022-03-16 00:00:00.0,2560.14,2607.83,2459.93,2595.51,28.07,134.8,3.07,3.5200,8.2300,1.1900,10.69,1.1900,3651.87,84.93,3.89
801040,¸ÖÌú,2022-03-15 00:00:00.0,2697.00,2697.00,2518.30,2518.30,34.23,163.56,-7.22,4.2900,7.9800,1.1600,10.41,1.5300,3543.23,82.4,4.01
801040,¸ÖÌú,2022-03-14 00:00:00.0,2761.81,2794.57,2714.28,2714.28,19.36,106.42,-3.09,2.4200,8.6100,1.2500,11.03,1.1600,3818.97,88.81,3.72
801040,¸ÖÌú,2022-03-11 00:00:00.0,2789.28,2809.83,2723.88,2800.91,23.46,130.22,-0.68,2.9400,8.8800,1.2800,11.41,1.3200,3939.92,91.63,3.61
801040,¸ÖÌú,2022-03-10 00:00:00.0,2821.29,2844.58,2797.02,2820.00,23.59,137.52,1.73,2.9600,8.9500,1.2900,11.46,1.3500,3966.77,92.25,3.58
801040,¸ÖÌú,2022-03-09 00:00:00.0,2825.95,2827.50,2664.69,2772.09,32.33,176.47,-2.11,4.0500,8.7900,1.2700,11.17,1.6000,3899.37,90.68,3.64
801040,¸ÖÌú,2022-03-08 00:00:00.0,2944.49,2945.02,2814.68,2831.73,31.94,184.39,-3.80,4.0000,8.9800,1.3000,11.47,1.7500,3983.27,92.63,3.57
801040,¸ÖÌú,2022-03-07 00:00:00.0,2994.36,3004.87,2926.76,2943.66,32.74,184.56,-1.34,4.1000,9.3400,1.3500,12.00,1.8900,4140.71,96.3,3.43
801040,¸ÖÌú,2022-03-04 00:00:00.0,3009.94,3027.40,2955.88,2983.67,32.67,185.29,-1.46,4.0900,9.4700,1.3700,12.16,1.9300,4196.99,97.6,3.38
801040,¸ÖÌú,2022-03-02 00:00:00.0,2978.69,3012.52,2978.69,2994.29,19.94,115.73,0.06,2.5000,9.5000,1.3800,12.34,1.3500,4211.73,97.95,3.37
801040,¸ÖÌú,2022-03-01 00:00:00.0,3002.39,3023.94,2970.31,2992.56,23.17,136.16,-0.20,2.9100,9.4700,1.3700,12.29,1.4800,4201.87,97.72,3.38
801040,¸ÖÌú,2022-02-28 00:00:00.0,2995.61,2998.91,2964.88,2998.42,23.57,124.94,0.21,2.9600,9.4800,1.3800,12.52,1.4000,4210.11,97.91,3.37
801040,¸ÖÌú,2022-02-25 00:00:00.0,2945.39,3049.69,2945.39,2992.01,39.92,189.87,2.08,5.0100,9.4600,1.3700,12.47,1.9600,4199.55,97.66,3.38
801040,¸ÖÌú,2022-02-24 00:00:00.0,3004.78,3010.21,2898.83,2930.94,32.94,179.48,-2.98,4.1300,9.2700,1.3400,12.32,1.3800,4113.83,95.67,3.45
801040,¸ÖÌú,2022-02-23 00:00:00.0,3010.30,3022.09,2989.18,3021.09,21.96,139.58,0.47,2.7500,9.5500,1.3900,12.62,1.4100,4240.36,98.61,3.35
801040,¸ÖÌú,2022-02-22 00:00:00.0,3042.06,3051.91,2978.89,3006.92,26.97,170.6,-1.47,3.3800,9.5100,1.3800,12.54,1.8200,4220.05,98.14,3.37
801040,¸ÖÌú,2022-02-21 00:00:00.0,3056.92,3061.07,3033.27,3051.69,25.57,154.54,0.10,3.2100,9.6500,1.4000,12.69,1.7900,4282.88,99.6,3.32
801040,¸ÖÌú,2022-02-18 00:00:00.0,2956.45,3050.77,2952.94,3048.57,31.96,184.45,2.53,4.0100,9.6400,1.4000,12.58,2.3900,4278.5,99.5,3.32
801040,¸ÖÌú,2022-02-17 00:00:00.0,2952.07,2987.60,2940.03,2973.34,22.39,119.12,0.48,2.8100,9.4000,1.3600,12.35,1.3700,4172.92,97.04,3.40
801040,¸ÖÌú,2022-02-16 00:00:00.0,2928.61,2979.25,2928.51,2959.28,25.51,133.93,1.74,3.2000,9.3600,1.3600,12.06,1.7400,4153.18,96.59,3.42
801040,¸ÖÌú,2022-02-15 00:00:00.0,2919.27,2925.23,2881.96,2908.59,19.5,103.94,-0.38,2.4500,9.2000,1.3300,11.89,1.3200,4082.04,94.93,3.48
801040,¸ÖÌú,2022-02-14 00:00:00.0,2948.58,2975.16,2905.97,2919.74,21.79,121.65,-1.75,2.7300,9.2300,1.3400,11.84,1.4700,4097.68,95.3,3.47
801040,¸ÖÌú,2022-02-11 00:00:00.0,2989.15,3022.73,2964.88,2971.78,25.09,145.62,-0.85,3.1500,9.4000,1.3600,11.93,1.5400,4170.71,96.99,3.41
801040,¸ÖÌú,2022-02-10 00:00:00.0,2992.23,3010.44,2966.96,2997.24,25.16,139.39,0.18,3.1500,9.4800,1.3700,11.95,1.5700,4206.65,97.83,3.38
801040,¸ÖÌú,2022-02-09 00:00:00.0,2959.20,2994.23,2941.90,2991.96,27.45,148.83,0.90,3.4400,9.4600,1.3700,11.98,1.6700,4199.24,97.66,3.38
801040,¸ÖÌú,2022-02-08 00:00:00.0,2905.47,2966.28,2879.43,2965.37,34.9,175.9,2.58,4.3800,9.3800,1.3600,11.77,2.1000,4161.92,96.79,3.41
801040,¸ÖÌú,2022-02-07 00:00:00.0,2820.41,2895.49,2820.34,2890.85,31.47,158.91,4.04,3.9500,9.1400,1.3300,11.50,2.0300,4057.33,94.36,3.50
801040,¸ÖÌú,2022-01-28 00:00:00.0,2834.33,2834.33,2726.58,2778.63,24.66,128.55,-1.04,3.0900,8.7900,1.2700,11.28,1.6600,3899.83,90.69,3.66
801040,¸ÖÌú,2022-01-27 00:00:00.0,2866.30,2879.58,2805.65,2807.81,19.67,105.02,-1.90,2.4700,8.8800,1.2900,11.29,1.3600,3940.78,91.65,3.62
801040,¸ÖÌú,2022-01-26 00:00:00.0,2838.28,2895.10,2830.14,2862.33,18.08,98.13,0.82,2.2700,9.0500,1.3100,11.41,1.3200,4017.3,93.43,3.55
801040,¸ÖÌú,2022-01-25 00:00:00.0,2941.46,2949.44,2839.18,2839.18,23.39,126.73,-3.77,2.9300,8.9800,1.3000,11.37,1.4300,3984.81,92.67,3.56
801040,¸ÖÌú,2022-01-24 00:00:00.0,2902.26,2971.86,2879.26,2950.45,20.52,114.17,1.37,2.5700,9.3300,1.3500,11.75,1.4000,4140.97,96.3,3.43
801040,¸ÖÌú,2022-01-21 00:00:00.0,2935.63,2935.66,2905.11,2910.64,23.77,135.65,-1.42,2.9800,9.2000,1.3300,11.40,1.4600,4085.1,95,3.47
801040,¸ÖÌú,2022-01-20 00:00:00.0,2971.21,3001.28,2935.57,2952.68,34.6,198.58,-0.81,4.3400,9.3400,1.3500,11.48,1.8600,4144.1,96.37,3.42
801040,¸ÖÌú,2022-01-19 00:00:00.0,2987.57,3000.89,2960.31,2976.91,35.7,208.38,0.51,4.4800,9.4100,1.3600,11.75,2.0700,4178.11,97.17,3.39
801040,¸ÖÌú,2022-01-18 00:00:00.0,2923.45,2972.65,2921.84,2961.85,21.93,131.34,1.31,2.7500,9.3600,1.3600,11.95,1.1700,4155.44,96.64,3.41
801040,¸ÖÌú,2022-01-17 00:00:00.0,2903.02,2931.42,2896.57,2923.53,20.2,110.33,0.20,2.5300,9.2400,1.3400,11.83,1.0600,4101.68,95.39,3.46
801040,¸ÖÌú,2022-01-14 00:00:00.0,2939.47,2940.08,2902.65,2917.72,25.68,139.29,-1.27,3.2200,9.2200,1.3400,11.72,1.3400,4093.53,95.2,3.46
801040,¸ÖÌú,2022-01-13 00:00:00.0,3002.88,3002.88,2953.09,2955.20,24.96,143.63,-1.82,3.1300,9.3400,1.3600,11.74,1.3900,4146.12,96.42,3.42
801040,¸ÖÌú,2022-01-12 00:00:00.0,3041.52,3041.52,2990.29,3009.98,35.56,178.59,-1.42,4.4600,9.5200,1.3800,12.07,1.7800,4222.97,98.21,3.36
801040,¸ÖÌú,2022-01-11 00:00:00.0,3058.64,3097.08,3046.92,3053.37,33.9,194.7,0.02,4.2500,9.6500,1.4000,12.05,1.9500,4281.44,99.57,3.31
801040,¸ÖÌú,2022-01-10 00:00:00.0,3084.42,3084.42,3036.10,3052.90,34.98,193.56,-0.35,4.3900,9.6400,1.4000,12.16,1.9500,4282.79,99.6,3.31
801040,¸ÖÌú,2022-01-07 00:00:00.0,3036.59,3091.54,3036.59,3063.76,44.66,234.6,0.87,5.6000,9.6800,1.4000,12.21,2.0400,4298.03,99.95,3.30
801040,¸ÖÌú,2022-01-06 00:00:00.0,2963.04,3045.35,2963.04,3037.22,31.92,172.2,2.24,4.0100,9.6000,1.3900,12.49,1.5900,4253.74,98.92,3.33
801040,¸ÖÌú,2022-01-05 00:00:00.0,3030.02,3030.02,2956.03,2970.56,27.87,147.63,-1.78,3.5000,9.3900,1.3600,12.13,1.2000,4160.38,96.75,3.41
801040,¸ÖÌú,2022-01-04 00:00:00.0,3006.57,3035.76,3006.57,3024.55,26.81,149.52,0.84,3.3700,9.5600,1.3900,12.46,1.2400,4235.99,98.51,3.35
801040,¸ÖÌú,2021-12-31 00:00:00.0,2971.33,3005.87,2971.33,2999.35,19.23,112.42,1.04,2.4100,9.4900,1.3800,12.43,1.1200,4200.3,97.68,3.38
801040,¸ÖÌú,2021-12-30 00:00:00.0,2964.76,2987.42,2964.76,2968.51,17.77,103.19,0.39,2.2300,9.3900,1.3600,12.26,1.0700,4157.11,96.68,3.41
801040,¸ÖÌú,2021-12-29 00:00:00.0,2946.83,2997.16,2944.66,2956.97,18.41,115.73,0.28,2.3100,9.3500,1.3600,12.20,1.2100,4140.94,96.3,3.43
801040,¸ÖÌú,2021-12-28 00:00:00.0,2920.27,2949.84,2915.46,2948.85,19.71,112.27,1.08,2.4900,9.3500,1.3500,11.99,1.1800,4109.67,95.57,3.45
801040,¸ÖÌú,2021-12-27 00:00:00.0,2906.41,2941.25,2888.22,2917.26,21.97,113.09,-0.38,2.7700,9.2400,1.3400,11.61,1.2100,4063.1,94.49,3.49
801040,¸ÖÌú,2021-12-24 00:00:00.0,3016.82,3016.82,2926.91,2928.37,28.78,147.43,-2.81,3.6300,9.2800,1.3400,11.40,1.3700,4078.57,94.85,3.48
801040,¸ÖÌú,2021-12-23 00:00:00.0,3023.30,3031.42,2998.60,3013.11,23.78,125.13,-0.15,3.0000,9.5500,1.3800,11.73,1.2200,4196.43,97.59,3.38
801040,¸ÖÌú,2021-12-22 00:00:00.0,3053.16,3053.16,3009.53,3017.70,25.39,127.48,-0.91,3.2000,9.5600,1.3900,11.90,1.2600,4202.83,97.74,3.37
801040,¸ÖÌú,2021-12-21 00:00:00.0,3003.83,3045.85,2991.79,3045.56,26.19,128.55,1.22,3.3000,9.6500,1.4000,12.00,1.3500,4241.62,98.64,3.34
801040,¸ÖÌú,2021-12-20 00:00:00.0,3045.32,3085.70,3006.33,3008.71,31.97,163.41,-1.36,4.0300,9.5300,1.3800,11.91,1.4900,4190.3,97.45,3.38
801040,¸ÖÌú,2021-12-17 00:00:00.0,3069.50,3103.68,3050.22,3050.22,40,193.1,-0.44,5.0400,9.6600,1.4000,12.03,1.7500,4248.11,98.79,3.34
801040,¸ÖÌú,2021-12-16 00:00:00.0,2974.85,3063.78,2974.85,3063.78,43.91,218.19,2.93,5.5400,9.7100,1.4100,12.05,2.0700,4266.99,99.23,3.32
801040,¸ÖÌú,2021-12-15 00:00:00.0,2951.56,2999.29,2951.56,2976.53,31.48,151.62,0.77,3.9700,9.4300,1.3700,11.78,1.4200,4142.76,96.34,3.42
801040,¸ÖÌú,2021-12-14 00:00:00.0,2998.38,3002.67,2951.93,2953.71,27.45,149.23,-1.83,3.4600,9.3500,1.3600,11.82,1.3700,4110.99,95.6,3.45
801040,¸ÖÌú,2021-12-13 00:00:00.0,3008.19,3011.57,2984.08,3008.85,27.86,169.38,0.07,3.5100,9.5300,1.3800,12.11,1.4000,4187.74,97.39,3.39
801040,¸ÖÌú,2021-12-10 00:00:00.0,3024.05,3024.05,2995.41,3006.83,27.61,138.39,-0.99,3.8600,8.6600,1.2700,11.94,1.1900,3526.67,100.76,3.61
801040,¸ÖÌú,2021-12-09 00:00:00.0,3010.70,3061.20,2995.72,3036.95,32.11,138.33,0.56,4.4900,8.7500,1.2800,11.88,1.1500,3561.99,101.77,3.57
801040,¸ÖÌú,2021-12-08 00:00:00.0,2983.95,3021.71,2970.61,3020.13,25.13,121.24,1.06,3.5100,8.7000,1.2700,11.96,1.1500,3542.26,101.21,3.59
801040,¸ÖÌú,2021-12-07 00:00:00.0,3006.48,3020.24,2930.98,2988.40,31.31,157.84,0.30,4.3700,8.6100,1.2600,11.76,1.3800,3505.05,100.14,3.61
801040,¸ÖÌú,2021-12-06 00:00:00.0,3006.96,3049.31,2978.57,2979.58,29.79,145.87,-0.76,4.1600,8.5800,1.2500,11.85,1.2700,3494.7,99.85,3.62
801040,¸ÖÌú,2021-12-03 00:00:00.0,2996.55,3008.04,2956.04,3002.36,25.71,122.64,0.11,3.5900,8.6500,1.2600,12.07,1.1400,3521.42,100.61,3.59
801040,¸ÖÌú,2021-12-02 00:00:00.0,2956.07,3013.48,2936.78,2999.15,32.7,146.72,1.05,4.5700,8.6400,1.2600,12.01,1.3400,3517.65,100.5,3.60
801040,¸ÖÌú,2021-12-01 00:00:00.0,2946.82,2967.90,2912.53,2967.90,21.99,118.65,0.51,3.0700,8.5500,1.2500,11.98,1.1000,3481.08,99.46,3.63
801040,¸ÖÌú,2021-11-30 00:00:00.0,2984.78,2987.22,2937.90,2952.97,24.15,119.01,-0.57,3.3700,8.5100,1.2400,12.04,1.0300,3463.57,98.96,3.65
801040,¸ÖÌú,2021-11-29 00:00:00.0,2925.48,2976.72,2925.38,2969.82,29.37,138.82,-0.54,4.1000,8.5600,1.2500,12.02,1.2600,3480.78,99.45,3.63
801040,¸ÖÌú,2021-11-26 00:00:00.0,2899.91,3019.18,2898.01,2986.01,36.48,163.32,2.36,5.1000,8.6100,1.2600,11.92,1.5800,3499.75,99.99,3.61
801040,¸ÖÌú,2021-11-25 00:00:00.0,2968.65,2968.65,2912.61,2917.20,25.43,108.64,-1.59,3.5500,8.4100,1.2300,11.62,1.0400,3419.11,97.69,3.73
801040,¸ÖÌú,2021-11-24 00:00:00.0,2935.66,2993.69,2926.33,2964.26,38.78,157.05,0.68,5.4200,8.5500,1.2500,11.73,1.3900,3474.27,99.26,3.33
801040,¸ÖÌú,2021-11-23 00:00:00.0,2908.59,2983.43,2908.59,2944.10,50.67,208.75,2.19,7.0800,8.4900,1.2400,11.76,1.8000,3450.64,98.59,3.35
801040,¸ÖÌú,2021-11-22 00:00:00.0,2878.98,2892.33,2856.05,2881.11,24.68,121.13,0.38,3.4500,8.3100,1.2100,11.70,1.0300,3376.81,96.48,3.42
801040,¸ÖÌú,2021-11-19 00:00:00.0,2821.14,2872.35,2807.99,2870.16,22.87,116.33,1.44,3.2000,8.2800,1.2100,11.63,1.1000,3363.98,96.11,3.43
801040,¸ÖÌú,2021-11-18 00:00:00.0,2781.48,2845.82,2781.20,2829.43,21.72,114.66,1.84,3.0400,8.1600,1.1900,11.52,1.0800,3316.24,94.75,3.48
801040,¸ÖÌú,2021-11-17 00:00:00.0,2732.36,2782.74,2732.36,2778.34,18.28,82.49,1.86,2.5600,8.0100,1.1700,11.07,0.8400,3256.36,93.04,3.55
801040,¸ÖÌú,2021-11-16 00:00:00.0,2787.15,2799.20,2725.53,2727.57,21.68,93.88,-2.00,2.9200,7.6700,1.1200,10.68,0.8900,3358.01,95.94,3.44
801040,¸ÖÌú,2021-11-15 00:00:00.0,2783.47,2784.67,2750.58,2783.26,19.63,88,-0.27,2.6500,7.8300,1.1400,10.78,0.8100,3426.58,97.9,3.37
801040,¸ÖÌú,2021-11-12 00:00:00.0,2816.86,2835.02,2787.84,2790.81,25.62,119.15,-1.27,3.4500,7.8500,1.1400,10.74,1.1500,3435.87,98.17,3.36
801040,¸ÖÌú,2021-11-11 00:00:00.0,2791.57,2840.96,2779.75,2826.73,28.99,138.07,1.80,3.9100,7.9500,1.1600,10.81,1.3000,3480.09,99.43,3.32
801040,¸ÖÌú,2021-11-10 00:00:00.0,2765.20,2780.64,2696.39,2776.80,27.68,127.52,-0.17,3.7300,7.8100,1.1400,10.67,1.2400,3418.62,97.68,3.38
801040,¸ÖÌú,2021-11-09 00:00:00.0,2785.10,2803.91,2764.84,2781.42,21.51,105.32,-0.18,2.9000,7.8200,1.1400,10.77,1.1000,3424.31,97.84,3.37
801040,¸ÖÌú,2021-11-08 00:00:00.0,2729.05,2802.65,2729.05,2786.32,28.64,122.22,2.61,3.8600,7.8400,1.1400,10.47,1.2400,3430.34,98.01,3.37
801040,¸ÖÌú,2021-11-05 00:00:00.0,2785.67,2785.67,2714.71,2715.38,25.09,113.44,-3.31,3.3800,7.6400,1.1100,10.05,1.0300,3343,95.51,3.46
801040,¸ÖÌú,2021-11-04 00:00:00.0,2813.32,2813.39,2783.26,2808.32,18.96,94.26,-0.51,2.5600,7.9000,1.1500,10.15,0.9200,3457.42,98.78,3.34
